image_id,non_seg,seg,label
P02742461,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742461.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742461.jpg,
P02742493,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742493.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742493.jpg,
P02742544,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742544.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742544.jpg,
P02742548,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742548.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742548.jpg,
P02742613,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742613.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742613.jpg,
P02742624,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742624.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742624.jpg,
P02742630,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742630.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742630.jpg,
P02742647,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742647.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742647.jpg,
P02742681,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742681.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742681.jpg,
P02742689,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742689.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742689.jpg,
P02742695,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742695.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742695.jpg,
P02742701,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742701.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742701.jpg,
P02742717,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742717.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742717.jpg,0.0
P02742730,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742730.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742730.jpg,
P02742766,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742766.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742766.jpg,
P02742790,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742790.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742790.jpg,0.0
P02742820,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742820.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742820.jpg,0.0
P02742828,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742828.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742828.jpg,
P02742848,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742848.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742848.jpg,0.0
P02742851,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742851.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742851.jpg,0.0
P02742856,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742856.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742856.jpg,0.0
P02742878,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742878.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742878.jpg,0.0
P02742886,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742886.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742886.jpg,0.0
P02742896,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742896.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742896.jpg,
P02742913,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742913.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742913.jpg,
P02742929,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742929.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742929.jpg,
P02742930,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742930.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742930.jpg,
P02742980,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02742980.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02742980.jpg,
P02743011,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743011.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743011.jpg,
P02743048,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743048.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743048.jpg,
P02743051,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743051.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743051.jpg,
P02743074,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743074.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743074.jpg,
P02743092,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743092.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743092.jpg,
P02743098,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743098.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743098.jpg,
P02743110,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743110.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743110.jpg,
P02743112,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743112.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743112.jpg,
P02743114,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743114.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743114.jpg,
P02743122,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743122.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743122.jpg,
P02743130,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743130.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743130.jpg,
P02743186,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743186.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743186.jpg,
P02743194,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743194.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743194.jpg,
P02743211,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743211.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743211.jpg,0.0
P02743232,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02743232.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02743232.jpg,
P02750152,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750152.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750152.jpg,
P02750158,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750158.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750158.jpg,
P02750161,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750161.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750161.jpg,
P02750206,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750206.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750206.jpg,0.0
P02750220,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750220.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750220.jpg,
P02750221,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750221.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750221.jpg,
P02750228,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750228.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750228.jpg,0.0
P02750230,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750230.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750230.jpg,
P02750235,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750235.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750235.jpg,
P02750240,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750240.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750240.jpg,
P02750421,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750421.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750421.jpg,
P02750441,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750441.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750441.jpg,
P02750446,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750446.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750446.jpg,
P02750448,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750448.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750448.jpg,0.0
P02750471,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750471.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750471.jpg,
P02750478,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750478.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750478.jpg,
P02750490,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750490.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750490.jpg,
P02750493,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750493.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750493.jpg,
P02750520,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750520.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750520.jpg,
P02750525,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750525.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750525.jpg,
P02750547,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750547.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750547.jpg,
P02750550,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750550.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750550.jpg,
P02750560,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750560.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750560.jpg,
P02750578,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750578.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750578.jpg,
P02750585,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750585.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750585.jpg,
P02750595,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750595.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750595.jpg,
P02750635,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750635.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750635.jpg,
P02750638,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750638.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750638.jpg,
P02750649,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750649.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750649.jpg,
P02750651,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750651.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750651.jpg,
P02750685,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02750685.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02750685.jpg,
P02761260,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761260.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761260.jpg,
P02761312,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761312.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761312.jpg,
P02761367,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761367.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761367.jpg,0.0
P02761368,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761368.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761368.jpg,
P02761392,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761392.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761392.jpg,0.0
P02761409,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761409.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761409.jpg,
P02761413,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761413.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761413.jpg,
P02761439,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761439.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761439.jpg,0.0
P02761449,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761449.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761449.jpg,0.0
P02761460,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761460.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761460.jpg,0.0
P02761479,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761479.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761479.jpg,0.0
P02761485,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761485.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761485.jpg,
P02761494,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761494.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761494.jpg,
P02761499,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761499.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761499.jpg,
P02761517,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761517.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761517.jpg,
P02761521,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761521.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761521.jpg,
P02761529,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761529.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761529.jpg,
P02761543,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761543.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761543.jpg,0.0
P02761552,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761552.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761552.jpg,
P02761567,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761567.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761567.jpg,0.0
P02761568,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761568.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761568.jpg,0.0
P02761574,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761574.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761574.jpg,0.0
P02761577,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761577.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761577.jpg,0.0
P02761580,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761580.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761580.jpg,0.0
P02761610,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761610.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761610.jpg,
P02761633,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761633.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761633.jpg,
P02761640,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761640.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761640.jpg,
P02761651,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761651.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761651.jpg,0.0
P02761665,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761665.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761665.jpg,
P02761682,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761682.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761682.jpg,0.0
P02761704,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761704.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761704.jpg,
P02761714,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761714.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761714.jpg,
P02761716,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761716.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761716.jpg,
P02761728,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761728.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761728.jpg,
P02761754,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761754.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761754.jpg,
P02761761,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761761.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761761.jpg,
P02761766,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761766.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761766.jpg,0.0
P02761770,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761770.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761770.jpg,
P02761788,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761788.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761788.jpg,
P02761792,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02761792.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02761792.jpg,
P02763508,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763508.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763508.jpg,
P02763532,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763532.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763532.jpg,
P02763544,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763544.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763544.jpg,
P02763560,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763560.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763560.jpg,
P02763561,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763561.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763561.jpg,
P02763562,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763562.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763562.jpg,
P02763579,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763579.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763579.jpg,
P02763583,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763583.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763583.jpg,
P02763593,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763593.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763593.jpg,
P02763606,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763606.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763606.jpg,0.0
P02763616,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763616.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763616.jpg,
P02763619,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763619.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763619.jpg,0.0
P02763623,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763623.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763623.jpg,0.0
P02763627,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763627.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763627.jpg,
P02763643,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763643.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763643.jpg,
P02763652,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763652.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763652.jpg,
P02763665,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763665.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763665.jpg,
P02763684,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763684.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763684.jpg,
P02763968,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763968.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763968.jpg,
P02763972,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763972.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763972.jpg,
P02763979,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763979.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763979.jpg,0.0
P02763986,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02763986.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02763986.jpg,0.0
P02764406,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02764406.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02764406.jpg,0.0
P02764418,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02764418.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02764418.jpg,0.0
P02780615,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02780615.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02780615.jpg,0.0
P02780627,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02780627.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02780627.jpg,0.0
P02780634,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02780634.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02780634.jpg,0.0
P02780637,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000\P02780637.jpg,C:\Users\zakar\Downloads\DeepLearning\mission_herbonaute_2000_seg_black/P02780637.jpg,0.0
